Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
127, CIVILIZATION_INDONESIA, 43, 15, 2, 12, 0, 8, 1, 36, 94, 0
127, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
127, CIVILIZATION_KANDY, 12, 12, 0, 7, 8, 0, 0, 0, 0, 0
127, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
127, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_BABYLON, 9, 11, 0, 6, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
127, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
127, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
127, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_MAYA, 59, 33, 12, 19, 8, 12, 1, 27, 85, 0
127, CIVILIZATION_EGYPT, 82, 30, 5, 23, 19, 4, 1, 169, 265, 0
128, CIVILIZATION_MAPUCHE, 72, 28, 8, 54, 0, 15, 0, 89, 155, 0
128, CIVILIZATION_SCOTLAND, 60, 19, 3, 19, 0, 4, 0, 193, 193, 0
128, CIVILIZATION_GRAN_COLOMBIA, 70, 24, 8, 23, 8, 12, 0, 70, 118, 0
128, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 16, 80, 0
128, CIVILIZATION_AMERICA, 59, 27, 5, 22, 3, 16, 1, 47, 193, 0
128, CIVILIZATION_CANADA, 45, 24, 4, 11, 2, 8, 1, 6, 6, 0
128, CIVILIZATION_KONGO, 61, 20, 7, 24, 4, 7, 1, 21, 30, 0
128, CIVILIZATION_INDONESIA, 44, 15, 2, 12, 0, 8, 1, 38, 96, 0
128, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
128, CIVILIZATION_KANDY, 12, 12, 0, 7, 8, 0, 0, 0, 0, 0
128, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
128, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_BABYLON, 9, 11, 0, 7, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
128, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
128, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 4, 0, 0, 0, 0, 0
128, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_MAYA, 59, 39, 12, 19, 8, 12, 1, 29, 87, 0
128, CIVILIZATION_EGYPT, 82, 30, 5, 23, 19, 4, 1, 175, 271, 0
129, CIVILIZATION_MAPUCHE, 74, 28, 8, 54, 8, 15, 0, 90, 156, 0
129, CIVILIZATION_SCOTLAND, 60, 19, 3, 20, 0, 4, 0, 195, 195, 0
129, CIVILIZATION_GRAN_COLOMBIA, 70, 24, 8, 23, 8, 12, 0, 43, 118, 0
129, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 19, 83, 0
129, CIVILIZATION_AMERICA, 61, 27, 5, 22, 3, 16, 1, 81, 227, 0
129, CIVILIZATION_CANADA, 45, 24, 4, 11, 2, 8, 1, 7, 7, 0
129, CIVILIZATION_KONGO, 61, 20, 7, 24, 4, 7, 1, 22, 31, 0
129, CIVILIZATION_INDONESIA, 44, 15, 2, 12, 0, 8, 1, 40, 98, 0
129, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
129, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
129, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_BABYLON, 9, 11, 0, 7, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
129, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
129, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
129, CIVILIZATION_MAYA, 59, 39, 12, 19, 8, 12, 1, 31, 89, 0
129, CIVILIZATION_EGYPT, 82, 30, 6, 24, 19, 4, 1, 181, 277, 0
130, CIVILIZATION_MAPUCHE, 75, 28, 8, 54, 8, 15, 0, 91, 157, 0
130, CIVILIZATION_SCOTLAND, 60, 19, 3, 20, 0, 4, 0, 197, 197, 0
130, CIVILIZATION_GRAN_COLOMBIA, 70, 24, 8, 23, 8, 12, 0, 46, 121, 0
130, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 22, 86, 0
130, CIVILIZATION_AMERICA, 61, 27, 5, 22, 3, 16, 1, 85, 231, 0
130, CIVILIZATION_CANADA, 45, 24, 4, 11, 2, 8, 1, 8, 8, 0
130, CIVILIZATION_KONGO, 61, 20, 7, 24, 4, 7, 1, 23, 32, 0
130, CIVILIZATION_INDONESIA, 44, 15, 2, 12, 0, 8, 1, 42, 100, 0
130, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
130, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
130, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_HATTUSA, 10, 14, 0, 3, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_BABYLON, 10, 11, 0, 7, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
130, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
130, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 7, 0, 0, 0, 0, 0
130, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
130, CIVILIZATION_MAYA, 61, 39, 12, 21, 6, 12, 1, 33, 91, 0
130, CIVILIZATION_EGYPT, 82, 30, 7, 25, 19, 4, 1, 187, 283, 0
131, CIVILIZATION_MAPUCHE, 75, 28, 8, 51, 8, 15, 0, 92, 158, 0
131, CIVILIZATION_SCOTLAND, 61, 19, 3, 20, 0, 4, 0, 199, 199, 0
131, CIVILIZATION_GRAN_COLOMBIA, 70, 24, 8, 37, 8, 12, 0, 49, 124, 0
131, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 25, 89, 0
131, CIVILIZATION_AMERICA, 68, 29, 5, 24, 3, 16, 1, 89, 235, 0
131, CIVILIZATION_CANADA, 48, 24, 5, 11, 2, 8, 1, 9, 9, 0
131, CIVILIZATION_KONGO, 61, 20, 7, 24, 4, 7, 1, 24, 33, 0
131, CIVILIZATION_INDONESIA, 44, 15, 2, 12, 0, 8, 1, 44, 102, 0
131, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
131, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
131, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_BABYLON, 10, 11, 0, 7, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
131, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
131, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_JERUSALEM, 10, 12, 1, 6, 7, 0, 0, 0, 0, 0
131, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
131, CIVILIZATION_MAYA, 61, 39, 12, 22, 6, 12, 1, 35, 93, 0
131, CIVILIZATION_EGYPT, 82, 32, 7, 25, 19, 4, 1, 193, 289, 0
132, CIVILIZATION_MAPUCHE, 75, 28, 8, 51, 8, 15, 0, 93, 159, 0
132, CIVILIZATION_SCOTLAND, 61, 19, 3, 20, 0, 4, 0, 201, 201, 0
132, CIVILIZATION_GRAN_COLOMBIA, 70, 24, 8, 37, 8, 12, 0, 52, 127, 0
132, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 28, 92, 0
132, CIVILIZATION_AMERICA, 68, 29, 5, 26, 3, 16, 1, 93, 239, 0
132, CIVILIZATION_CANADA, 55, 24, 5, 12, 6, 8, 1, 10, 10, 0
132, CIVILIZATION_KONGO, 61, 22, 7, 24, 4, 7, 1, 25, 34, 0
132, CIVILIZATION_INDONESIA, 45, 15, 2, 12, 0, 8, 1, 46, 104, 0
132, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
132, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_LISBON, 12, 12, 2, 6, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_RAPA_NUI, 13, 12, 2, 5, 4, 0, 0, 0, 0, 0
132, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_BABYLON, 10, 11, 0, 7, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
132, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
132, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
132, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132, CIVILIZATION_MAYA, 61, 40, 12, 22, 6, 12, 1, 37, 95, 0
132, CIVILIZATION_EGYPT, 84, 35, 7, 25, 19, 4, 1, 199, 295, 0
133, CIVILIZATION_MAPUCHE, 76, 28, 8, 51, 8, 15, 0, 95, 161, 0
133, CIVILIZATION_SCOTLAND, 61, 19, 3, 20, 0, 4, 0, 203, 203, 0
133, CIVILIZATION_GRAN_COLOMBIA, 72, 24, 8, 23, 8, 12, 0, 55, 130, 0
133, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 31, 95, 0
133, CIVILIZATION_AMERICA, 69, 29, 5, 26, 3, 16, 1, 97, 243, 0
133, CIVILIZATION_CANADA, 55, 26, 5, 13, 6, 8, 1, 11, 11, 0
133, CIVILIZATION_KONGO, 61, 24, 7, 24, 4, 7, 1, 26, 35, 0
133, CIVILIZATION_INDONESIA, 45, 15, 2, 13, 0, 8, 1, 48, 106, 0
133, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
133, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_LISBON, 12, 12, 2, 7, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
133, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_BABYLON, 10, 11, 0, 7, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
133, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
133, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
133, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
133, CIVILIZATION_MAYA, 62, 46, 12, 22, 6, 12, 1, 39, 97, 0
133, CIVILIZATION_EGYPT, 84, 35, 7, 25, 19, 4, 1, 204, 300, 0
134, CIVILIZATION_MAPUCHE, 76, 28, 8, 51, 8, 15, 0, 97, 163, 0
134, CIVILIZATION_SCOTLAND, 61, 19, 3, 23, 0, 4, 0, 205, 205, 0
134, CIVILIZATION_GRAN_COLOMBIA, 72, 24, 8, 23, 8, 12, 0, 58, 133, 0
134, CIVILIZATION_GREECE, 41, 12, 5, 23, 0, 0, 1, 34, 98, 0
134, CIVILIZATION_AMERICA, 70, 29, 5, 26, 3, 16, 1, 101, 247, 0
134, CIVILIZATION_CANADA, 58, 26, 5, 13, 6, 8, 1, 12, 12, 0
134, CIVILIZATION_KONGO, 61, 24, 7, 24, 4, 7, 1, 27, 36, 0
134, CIVILIZATION_INDONESIA, 45, 15, 2, 13, 0, 8, 1, 50, 108, 0
134, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
134, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
134, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_BABYLON, 10, 11, 0, 7, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_LA_VENTA, 9, 14, 1, 5, 7, 0, 0, 0, 0, 0
134, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
134, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
134, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
134, CIVILIZATION_MAYA, 63, 46, 12, 22, 6, 12, 1, 41, 99, 0
134, CIVILIZATION_EGYPT, 84, 35, 7, 25, 19, 4, 1, 209, 305, 0
135, CIVILIZATION_MAPUCHE, 76, 28, 8, 51, 8, 15, 0, 99, 165, 0
135, CIVILIZATION_SCOTLAND, 62, 19, 3, 23, 0, 4, 0, 207, 207, 0
135, CIVILIZATION_GRAN_COLOMBIA, 72, 24, 8, 24, 8, 12, 0, 61, 136, 0
135, CIVILIZATION_GREECE, 43, 12, 5, 23, 0, 3, 1, 37, 101, 0
135, CIVILIZATION_AMERICA, 71, 29, 5, 27, 3, 16, 1, 105, 251, 0
135, CIVILIZATION_CANADA, 59, 26, 5, 13, 6, 8, 1, 13, 13, 0
135, CIVILIZATION_KONGO, 61, 24, 7, 24, 4, 7, 1, 28, 37, 0
135, CIVILIZATION_INDONESIA, 46, 15, 2, 13, 0, 8, 1, 52, 110, 0
135, CIVILIZATION_CARDIFF, 9, 14, 0, 7, 4, 0, 0, 0, 0, 0
135, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
135, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 7, 0, 0, 0, 0, 0
135, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
135, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
135, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
135, CIVILIZATION_MAYA, 63, 46, 12, 22, 6, 12, 1, 43, 101, 0
135, CIVILIZATION_EGYPT, 94, 35, 7, 27, 19, 4, 1, 214, 310, 0
136, CIVILIZATION_MAPUCHE, 76, 28, 8, 51, 8, 15, 0, 101, 167, 0
136, CIVILIZATION_SCOTLAND, 69, 19, 3, 23, 0, 4, 0, 209, 209, 0
136, CIVILIZATION_GRAN_COLOMBIA, 72, 26, 8, 24, 8, 12, 0, 64, 139, 0
136, CIVILIZATION_GREECE, 44, 12, 5, 23, 0, 3, 1, 40, 104, 0
136, CIVILIZATION_AMERICA, 71, 29, 5, 27, 3, 16, 1, 109, 255, 0
136, CIVILIZATION_CANADA, 59, 26, 6, 13, 7, 8, 1, 15, 15, 0
136, CIVILIZATION_KONGO, 61, 25, 7, 24, 4, 7, 1, 29, 38, 0
136, CIVILIZATION_INDONESIA, 46, 15, 2, 13, 0, 8, 1, 54, 112, 0
136, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
136, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
136, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 7, 0, 0, 0, 0, 0
136, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
136, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
136, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
136, CIVILIZATION_MAYA, 63, 50, 12, 23, 6, 12, 1, 45, 103, 0
136, CIVILIZATION_EGYPT, 94, 35, 7, 27, 19, 4, 1, 219, 315, 0
137, CIVILIZATION_MAPUCHE, 77, 28, 8, 51, 8, 15, 0, 103, 169, 0
137, CIVILIZATION_SCOTLAND, 70, 19, 3, 24, 0, 4, 0, 211, 211, 0
137, CIVILIZATION_GRAN_COLOMBIA, 72, 26, 8, 24, 8, 12, 0, 67, 142, 0
137, CIVILIZATION_GREECE, 51, 14, 5, 24, 0, 3, 1, 43, 107, 0
137, CIVILIZATION_AMERICA, 71, 29, 5, 27, 3, 16, 1, 113, 259, 0
137, CIVILIZATION_CANADA, 59, 28, 6, 13, 7, 8, 1, 17, 17, 0
137, CIVILIZATION_KONGO, 61, 27, 7, 24, 0, 7, 1, 30, 39, 0
137, CIVILIZATION_INDONESIA, 46, 15, 2, 13, 0, 8, 1, 56, 114, 0
137, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
137, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
137, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 7, 0, 0, 0, 0, 0
137, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
137, CIVILIZATION_PRESLAV, 7, 12, 0, 5, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
137, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
137, CIVILIZATION_MAYA, 64, 50, 12, 23, 6, 12, 1, 47, 105, 0
137, CIVILIZATION_EGYPT, 94, 35, 7, 27, 19, 4, 1, 224, 320, 0
138, CIVILIZATION_MAPUCHE, 77, 28, 8, 51, 8, 15, 0, 105, 171, 0
138, CIVILIZATION_SCOTLAND, 70, 19, 3, 24, 0, 4, 0, 213, 213, 0
138, CIVILIZATION_GRAN_COLOMBIA, 72, 26, 8, 24, 8, 12, 0, 70, 145, 0
138, CIVILIZATION_GREECE, 51, 14, 5, 12, 0, 3, 1, 46, 110, 0
138, CIVILIZATION_AMERICA, 71, 29, 5, 28, 3, 16, 1, 117, 263, 0
138, CIVILIZATION_CANADA, 59, 28, 6, 14, 7, 8, 1, 19, 19, 0
138, CIVILIZATION_KONGO, 61, 27, 7, 24, 0, 7, 1, 31, 40, 0
138, CIVILIZATION_INDONESIA, 46, 15, 3, 13, 0, 8, 1, 58, 116, 0
138, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
138, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
138, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
138, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
138, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_JERUSALEM, 11, 12, 1, 5, 7, 0, 0, 0, 0, 0
138, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
138, CIVILIZATION_MAYA, 64, 50, 12, 23, 6, 12, 1, 49, 107, 0
138, CIVILIZATION_EGYPT, 94, 36, 8, 27, 19, 4, 1, 229, 325, 0
139, CIVILIZATION_MAPUCHE, 78, 28, 8, 52, 9, 15, 0, 107, 173, 0
139, CIVILIZATION_SCOTLAND, 71, 21, 3, 24, 0, 4, 0, 215, 215, 0
139, CIVILIZATION_GRAN_COLOMBIA, 72, 26, 8, 26, 8, 12, 0, 73, 148, 0
139, CIVILIZATION_GREECE, 51, 14, 5, 12, 0, 3, 1, 49, 113, 0
139, CIVILIZATION_AMERICA, 71, 29, 5, 28, 3, 16, 1, 121, 267, 0
139, CIVILIZATION_CANADA, 59, 28, 6, 14, 7, 8, 1, 21, 21, 0
139, CIVILIZATION_KONGO, 63, 27, 7, 24, 4, 7, 1, 32, 41, 0
139, CIVILIZATION_INDONESIA, 46, 15, 3, 13, 0, 8, 1, 60, 118, 0
139, CIVILIZATION_CARDIFF, 9, 14, 0, 9, 4, 0, 0, 0, 0, 0
139, CIVILIZATION_KANDY, 12, 12, 0, 7, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_LISBON, 13, 12, 2, 7, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_RAPA_NUI, 13, 12, 2, 6, 4, 0, 0, 0, 0, 0
139, CIVILIZATION_ARMAGH, 12, 12, 1, 5, 7, 0, 0, 0, 0, 0
139, CIVILIZATION_HATTUSA, 10, 14, 0, 4, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_SINGAPORE, 11, 14, 0, 6, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_BABYLON, 12, 11, 0, 7, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_LA_VENTA, 10, 14, 1, 4, 5, 0, 0, 0, 0, 0
139, CIVILIZATION_VALLETTA, 7, 11, 0, 7, 7, 0, 0, 0, 0, 0
139, CIVILIZATION_PRESLAV, 7, 12, 0, 3, 0, 0, 0, 0, 0, 0
139, CIVILIZATION_JERUSALEM, 11, 14, 1, 5, 7, 0, 0, 0, 0, 0
