Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
121, CIVILIZATION_MAYA, 4, 26, 20, 13, 11, 0, 0, 0, 57, 20, 758, 256, 35, 20, 39, 24, 60, 85
121, CIVILIZATION_EGYPT, 5, 28, 18, 13, 12, 0, 0, 0, 72, 17, 98, 514, 38, 27, 90, 8, 67, 78
122, CIVILIZATION_MAPUCHE, 6, 34, 21, 12, 2, 0, 0, 0, 71, 16, 33, 13, 61, 42, 17, 9, 71, 99
122, CIVILIZATION_SCOTLAND, 5, 15, 15, 13, 13, 0, 0, 0, 59, 28, 28, 188, 24, 14, 10, 3, 42, 37
122, CIVILIZATION_GRAN_COLOMBIA, 5, 26, 16, 13, 8, 0, 0, 4, 60, 16, 73, 173, 27, 28, 36, 10, 73, 69
122, CIVILIZATION_GREECE, 3, 14, 19, 12, 0, 0, 0, 1, 40, 11, 148, 89, 35, 26, 8, 2, 46, 36
122, CIVILIZATION_AMERICA, 5, 19, 16, 10, 3, 0, 0, 0, 57, 19, 203, 128, 22, 23, 20, 22, 61, 58
122, CIVILIZATION_CANADA, 4, 14, 14, 10, 2, 0, 0, 13, 45, 13, 396, 45, 17, 10, 21, 23, 39, 40
122, CIVILIZATION_KONGO, 5, 29, 18, 11, 5, 0, 0, 1, 55, 10, 39, 136, 43, 11, 17, 4, 58, 82
122, CIVILIZATION_INDONESIA, 4, 16, 14, 9, 3, 0, 0, 19, 42, 3, 109, 213, 13, 8, 11, 14, 28, 54
122, CIVILIZATION_CARDIFF, 1, 9, 15, 12, 7, 0, 0, 0, 9, 6, 166, 0, 5, 4, 6, 0, 5, 24
122, CIVILIZATION_KANDY, 1, 8, 16, 12, 3, 0, 0, 1, 12, 2, 103, 0, 6, 5, 11, 0, 3, 22
122, CIVILIZATION_LISBON, 1, 8, 17, 12, 6, 0, 0, 1, 12, 5, 234, 0, 6, 4, 16, 0, 3, 25
122, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 6, 451, 0, 4, 4, 14, 0, 2, 17
122, CIVILIZATION_ARMAGH, 1, 6, 15, 12, 1, 0, 0, 0, 12, 0, 126, 288, 4, 3, 4, 2, 4, 15
122, CIVILIZATION_HATTUSA, 1, 4, 16, 12, 6, 0, 0, 0, 10, 8, 265, 0, 5, 4, 7, 0, 7, 9
122, CIVILIZATION_SINGAPORE, 1, 7, 18, 12, 6, 0, 0, 0, 11, 9, 252, 141, 5, 4, 8, 1, 8, 16
122, CIVILIZATION_BABYLON, 1, 8, 17, 12, 2, 0, 0, 0, 9, 2, 54, 0, 5, 3, 6, 0, 2, 22
122, CIVILIZATION_LA_VENTA, 1, 6, 16, 12, 7, 0, 0, 0, 9, 5, 270, 706, 5, 4, 10, 12, 2, 13
122, CIVILIZATION_VALLETTA, 1, 8, 17, 12, 3, 0, 0, 0, 7, 6, 298, 0, 6, 3, 11, 0, 1, 24
122, CIVILIZATION_PRESLAV, 1, 4, 17, 12, 6, 0, 0, 0, 7, 3, 543, 0, 4, 3, 5, 0, 5, 9
122, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 391, 2361, 5, 4, 9, 84, 7, 17
122, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
122, CIVILIZATION_MAYA, 4, 26, 20, 13, 11, 0, 0, 0, 57, 20, 783, 280, 37, 27, 39, 21, 66, 81
122, CIVILIZATION_EGYPT, 5, 28, 19, 13, 12, 0, 0, 0, 72, 17, 172, 288, 38, 27, 90, 8, 67, 78
123, CIVILIZATION_MAPUCHE, 6, 34, 22, 13, 2, 0, 0, 0, 72, 16, 34, 22, 61, 42, 17, 9, 71, 99
123, CIVILIZATION_SCOTLAND, 5, 15, 17, 13, 13, 0, 0, 0, 60, 28, 23, 192, 24, 14, 10, 3, 42, 37
123, CIVILIZATION_GRAN_COLOMBIA, 5, 26, 16, 13, 8, 0, 0, 4, 60, 16, 72, 14, 27, 28, 36, 10, 73, 69
123, CIVILIZATION_GREECE, 3, 14, 19, 12, 0, 0, 0, 1, 40, 11, 153, 91, 27, 22, 8, 2, 46, 36
123, CIVILIZATION_AMERICA, 5, 19, 16, 10, 3, 0, 0, 0, 57, 19, 209, 151, 24, 24, 20, 22, 59, 58
123, CIVILIZATION_CANADA, 4, 14, 14, 10, 2, 0, 0, 13, 45, 13, 407, 69, 17, 10, 21, 23, 39, 40
123, CIVILIZATION_KONGO, 5, 29, 19, 11, 6, 0, 0, 1, 55, 10, 33, 140, 43, 11, 17, 4, 58, 82
123, CIVILIZATION_INDONESIA, 4, 16, 15, 9, 3, 0, 0, 19, 42, 3, 114, 228, 13, 8, 11, 14, 28, 54
123, CIVILIZATION_CARDIFF, 1, 9, 16, 12, 8, 0, 0, 0, 9, 6, 170, 1, 5, 4, 6, 0, 5, 24
123, CIVILIZATION_KANDY, 1, 8, 16, 12, 3, 0, 0, 1, 12, 2, 111, 0, 6, 5, 11, 0, 3, 22
123, CIVILIZATION_LISBON, 1, 8, 18, 12, 6, 0, 0, 1, 12, 5, 249, 0, 6, 4, 16, 0, 3, 25
123, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 7, 464, 0, 4, 4, 14, 0, 2, 18
123, CIVILIZATION_ARMAGH, 1, 6, 16, 12, 1, 0, 0, 0, 12, 0, 128, 291, 4, 3, 4, 2, 4, 15
123, CIVILIZATION_HATTUSA, 1, 4, 17, 12, 6, 0, 0, 0, 10, 8, 260, 0, 5, 4, 7, 0, 7, 9
123, CIVILIZATION_SINGAPORE, 1, 7, 18, 12, 6, 0, 0, 0, 11, 9, 260, 143, 5, 4, 8, 1, 8, 16
123, CIVILIZATION_BABYLON, 1, 8, 18, 13, 2, 0, 0, 0, 9, 2, 59, 0, 5, 3, 6, 0, 2, 22
123, CIVILIZATION_LA_VENTA, 1, 6, 17, 12, 7, 0, 0, 0, 9, 5, 273, 719, 5, 4, 10, 12, 2, 13
123, CIVILIZATION_VALLETTA, 1, 8, 18, 12, 3, 0, 0, 0, 7, 6, 308, 0, 6, 3, 11, 0, 1, 24
123, CIVILIZATION_PRESLAV, 1, 5, 17, 12, 6, 0, 0, 0, 7, 3, 549, 0, 4, 3, 5, 0, 4, 9
123, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 389, 2446, 5, 4, 9, 84, 7, 17
123, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
123, CIVILIZATION_MAYA, 4, 26, 20, 14, 11, 0, 0, 0, 57, 21, 808, 301, 37, 27, 39, 21, 68, 87
123, CIVILIZATION_EGYPT, 5, 28, 19, 13, 12, 0, 0, 0, 72, 17, 247, 297, 38, 27, 90, 8, 68, 80
124, CIVILIZATION_MAPUCHE, 6, 34, 23, 13, 2, 0, 0, 0, 72, 17, 35, 32, 61, 42, 17, 9, 70, 100
124, CIVILIZATION_SCOTLAND, 5, 15, 17, 13, 13, 0, 0, 0, 60, 28, 17, 195, 24, 14, 10, 3, 42, 37
124, CIVILIZATION_GRAN_COLOMBIA, 5, 27, 16, 14, 8, 0, 0, 4, 61, 16, 72, 25, 28, 29, 36, 10, 74, 73
124, CIVILIZATION_GREECE, 3, 14, 19, 12, 0, 0, 0, 1, 41, 11, 159, 93, 27, 18, 8, 2, 46, 36
124, CIVILIZATION_AMERICA, 5, 19, 16, 10, 3, 0, 0, 0, 57, 20, 215, 173, 24, 24, 20, 22, 59, 58
124, CIVILIZATION_CANADA, 4, 14, 14, 10, 2, 0, 0, 13, 45, 14, 420, 93, 17, 10, 22, 23, 44, 38
124, CIVILIZATION_KONGO, 5, 29, 19, 11, 6, 0, 0, 1, 56, 10, 35, 144, 43, 11, 17, 4, 60, 82
124, CIVILIZATION_INDONESIA, 4, 16, 15, 9, 3, 0, 0, 20, 43, 3, 126, 242, 13, 8, 11, 14, 28, 54
124, CIVILIZATION_CARDIFF, 1, 9, 17, 12, 8, 0, 0, 0, 9, 6, 174, 2, 5, 4, 6, 0, 5, 24
124, CIVILIZATION_KANDY, 1, 8, 16, 12, 2, 0, 0, 1, 12, 2, 119, 0, 6, 5, 11, 0, 3, 22
124, CIVILIZATION_LISBON, 1, 8, 18, 12, 6, 0, 0, 1, 12, 5, 265, 0, 6, 4, 16, 0, 3, 25
124, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 7, 477, 0, 4, 4, 14, 0, 2, 18
124, CIVILIZATION_ARMAGH, 1, 6, 17, 12, 1, 0, 0, 0, 12, 0, 131, 294, 4, 4, 4, 2, 4, 15
124, CIVILIZATION_HATTUSA, 1, 4, 18, 12, 6, 0, 0, 0, 10, 8, 255, 0, 5, 4, 7, 0, 7, 9
124, CIVILIZATION_SINGAPORE, 1, 7, 18, 12, 6, 0, 0, 0, 11, 9, 268, 145, 5, 4, 8, 1, 8, 16
124, CIVILIZATION_BABYLON, 1, 8, 18, 13, 2, 0, 0, 0, 9, 2, 63, 0, 5, 3, 6, 0, 2, 22
124, CIVILIZATION_LA_VENTA, 1, 6, 18, 12, 7, 0, 0, 0, 9, 5, 260, 731, 5, 4, 10, 12, 2, 13
124, CIVILIZATION_VALLETTA, 1, 8, 19, 12, 3, 0, 0, 0, 7, 6, 318, 0, 6, 3, 11, 0, 1, 24
124, CIVILIZATION_PRESLAV, 1, 4, 17, 12, 6, 0, 0, 0, 7, 3, 554, 0, 4, 3, 5, 0, 5, 9
124, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 388, 2531, 5, 4, 9, 84, 7, 17
124, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
124, CIVILIZATION_MAYA, 4, 25, 20, 14, 11, 0, 0, 0, 57, 19, 830, 322, 34, 27, 36, 21, 70, 91
124, CIVILIZATION_EGYPT, 5, 28, 19, 13, 12, 0, 0, 0, 73, 17, 307, 306, 38, 27, 76, 8, 68, 80
125, CIVILIZATION_MAPUCHE, 6, 34, 23, 13, 1, 0, 0, 0, 72, 17, 38, 42, 61, 44, 17, 9, 70, 100
125, CIVILIZATION_SCOTLAND, 5, 15, 17, 13, 13, 0, 0, 0, 60, 28, 38, 198, 25, 15, 11, 3, 44, 37
125, CIVILIZATION_GRAN_COLOMBIA, 5, 28, 16, 14, 8, 0, 0, 4, 62, 16, 72, 36, 35, 29, 37, 10, 75, 71
125, CIVILIZATION_GREECE, 3, 14, 20, 12, 1, 0, 0, 2, 41, 10, 163, 95, 27, 18, 8, 2, 41, 37
125, CIVILIZATION_AMERICA, 5, 19, 16, 10, 3, 0, 0, 0, 57, 20, 222, 36, 24, 24, 20, 22, 59, 58
125, CIVILIZATION_CANADA, 4, 14, 14, 10, 3, 0, 0, 13, 45, 14, 173, 116, 17, 10, 22, 23, 44, 38
125, CIVILIZATION_KONGO, 5, 29, 19, 11, 6, 0, 0, 1, 57, 10, 96, 146, 43, 11, 17, 2, 58, 83
125, CIVILIZATION_INDONESIA, 4, 16, 16, 9, 3, 0, 0, 20, 43, 3, 17, 258, 14, 8, 12, 16, 30, 54
125, CIVILIZATION_CARDIFF, 1, 9, 17, 12, 8, 0, 0, 0, 9, 6, 177, 3, 5, 4, 6, 0, 5, 24
125, CIVILIZATION_KANDY, 1, 8, 16, 12, 2, 0, 0, 1, 12, 2, 128, 0, 6, 5, 11, 0, 3, 22
125, CIVILIZATION_LISBON, 1, 8, 18, 12, 6, 0, 0, 1, 12, 5, 280, 0, 6, 4, 16, 0, 3, 25
125, CIVILIZATION_RAPA_NUI, 1, 7, 15, 12, 0, 0, 0, 0, 13, 7, 491, 0, 4, 4, 14, 0, 2, 18
125, CIVILIZATION_ARMAGH, 1, 6, 18, 12, 1, 0, 0, 0, 12, 0, 133, 296, 4, 4, 4, 2, 4, 15
125, CIVILIZATION_HATTUSA, 1, 4, 19, 12, 6, 0, 0, 0, 10, 8, 250, 0, 5, 4, 7, 0, 7, 9
125, CIVILIZATION_SINGAPORE, 1, 7, 18, 12, 6, 0, 0, 0, 11, 10, 276, 147, 5, 4, 8, 1, 8, 16
125, CIVILIZATION_BABYLON, 1, 8, 18, 13, 2, 0, 0, 0, 9, 3, 67, 0, 5, 3, 6, 0, 2, 23
125, CIVILIZATION_LA_VENTA, 1, 6, 19, 12, 7, 0, 0, 0, 9, 5, 261, 744, 5, 4, 10, 12, 2, 13
125, CIVILIZATION_VALLETTA, 1, 8, 19, 12, 3, 0, 0, 0, 7, 6, 328, 0, 6, 3, 11, 0, 1, 24
125, CIVILIZATION_PRESLAV, 1, 4, 17, 12, 6, 0, 0, 0, 7, 3, 560, 0, 4, 3, 5, 0, 5, 9
125, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 386, 2615, 5, 4, 9, 84, 7, 17
125, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
125, CIVILIZATION_MAYA, 4, 25, 21, 14, 11, 0, 0, 0, 58, 19, 973, 343, 34, 27, 47, 21, 70, 91
125, CIVILIZATION_EGYPT, 5, 29, 19, 13, 12, 0, 0, 0, 73, 17, 367, 319, 38, 27, 76, 12, 69, 82
126, CIVILIZATION_MAPUCHE, 6, 35, 24, 13, 1, 0, 0, 0, 72, 17, 14, 51, 72, 46, 17, 9, 71, 102
126, CIVILIZATION_SCOTLAND, 5, 16, 18, 13, 12, 0, 0, 0, 60, 28, 57, 201, 25, 16, 11, 3, 47, 38
126, CIVILIZATION_GRAN_COLOMBIA, 5, 29, 16, 14, 8, 0, 0, 4, 62, 16, 70, 46, 44, 29, 37, 10, 76, 74
126, CIVILIZATION_GREECE, 3, 15, 20, 12, 1, 0, 0, 2, 41, 10, 169, 97, 29, 20, 10, 2, 42, 39
126, CIVILIZATION_AMERICA, 5, 20, 17, 10, 3, 0, 0, 0, 57, 20, 228, 59, 25, 24, 20, 22, 63, 60
126, CIVILIZATION_CANADA, 4, 14, 14, 10, 3, 0, 0, 13, 45, 14, 185, 140, 17, 10, 22, 23, 43, 37
126, CIVILIZATION_KONGO, 5, 30, 20, 11, 6, 0, 0, 1, 57, 10, 99, 148, 43, 11, 17, 2, 60, 85
126, CIVILIZATION_INDONESIA, 4, 16, 16, 9, 3, 0, 0, 20, 43, 3, 18, 274, 16, 8, 12, 16, 30, 54
126, CIVILIZATION_CARDIFF, 1, 9, 17, 12, 8, 0, 0, 0, 9, 6, 181, 4, 5, 4, 6, 0, 5, 24
126, CIVILIZATION_KANDY, 1, 8, 16, 12, 2, 0, 0, 1, 12, 2, 137, 0, 6, 5, 11, 0, 3, 22
126, CIVILIZATION_LISBON, 1, 8, 18, 12, 6, 0, 0, 1, 12, 5, 295, 0, 6, 4, 16, 0, 3, 25
126, CIVILIZATION_RAPA_NUI, 1, 7, 16, 12, 0, 0, 0, 0, 13, 7, 504, 0, 4, 4, 14, 0, 2, 18
126, CIVILIZATION_ARMAGH, 1, 6, 19, 12, 1, 0, 0, 0, 12, 0, 136, 299, 4, 4, 4, 2, 4, 15
126, CIVILIZATION_HATTUSA, 1, 4, 19, 12, 6, 0, 0, 0, 10, 8, 245, 0, 5, 4, 7, 0, 7, 9
126, CIVILIZATION_SINGAPORE, 1, 8, 18, 12, 6, 0, 0, 0, 11, 10, 284, 148, 6, 4, 8, 1, 9, 18
126, CIVILIZATION_BABYLON, 1, 8, 18, 13, 2, 0, 0, 0, 9, 3, 72, 0, 5, 3, 6, 0, 2, 23
126, CIVILIZATION_LA_VENTA, 1, 6, 20, 12, 7, 0, 0, 0, 9, 5, 245, 756, 5, 4, 10, 12, 2, 13
126, CIVILIZATION_VALLETTA, 1, 8, 20, 12, 3, 0, 0, 0, 7, 6, 337, 0, 6, 3, 11, 0, 2, 24
126, CIVILIZATION_PRESLAV, 1, 5, 17, 12, 6, 0, 0, 0, 7, 3, 565, 0, 4, 3, 5, 0, 4, 9
126, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 385, 2700, 5, 4, 9, 84, 7, 17
126, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_MAYA, 4, 25, 21, 14, 11, 0, 0, 0, 59, 19, 1004, 225, 34, 29, 47, 32, 74, 91
126, CIVILIZATION_EGYPT, 5, 29, 19, 13, 12, 0, 0, 0, 73, 17, 301, 332, 38, 27, 75, 12, 69, 82
127, CIVILIZATION_MAPUCHE, 6, 36, 24, 13, 1, 0, 0, 0, 72, 18, 15, 61, 76, 50, 17, 9, 71, 102
127, CIVILIZATION_SCOTLAND, 5, 17, 18, 13, 13, 0, 0, 0, 60, 29, 53, 204, 25, 19, 14, 3, 46, 43
127, CIVILIZATION_GRAN_COLOMBIA, 6, 30, 17, 14, 8, 0, 0, 4, 70, 16, 64, 57, 45, 28, 34, 10, 86, 80
127, CIVILIZATION_GREECE, 3, 15, 20, 12, 1, 0, 0, 2, 41, 10, 174, 100, 29, 20, 10, 2, 42, 39
127, CIVILIZATION_AMERICA, 5, 21, 17, 11, 3, 0, 0, 0, 59, 20, 232, 81, 33, 23, 17, 22, 69, 60
127, CIVILIZATION_CANADA, 4, 14, 15, 10, 3, 0, 0, 13, 45, 14, 205, 164, 17, 10, 22, 23, 44, 38
127, CIVILIZATION_KONGO, 5, 31, 21, 11, 7, 0, 0, 1, 58, 10, 170, 150, 43, 12, 17, 2, 61, 87
127, CIVILIZATION_INDONESIA, 4, 16, 16, 10, 3, 0, 0, 20, 43, 3, 19, 290, 16, 8, 12, 16, 30, 54
127, CIVILIZATION_CARDIFF, 1, 9, 18, 12, 8, 0, 0, 0, 9, 6, 185, 4, 5, 4, 6, 0, 5, 24
127, CIVILIZATION_KANDY, 1, 9, 17, 12, 2, 0, 0, 1, 12, 2, 147, 0, 6, 5, 12, 0, 2, 23
127, CIVILIZATION_LISBON, 1, 8, 19, 12, 6, 0, 0, 1, 12, 5, 310, 0, 6, 4, 16, 0, 3, 25
127, CIVILIZATION_RAPA_NUI, 1, 7, 17, 12, 1, 0, 0, 0, 13, 7, 36, 0, 4, 4, 14, 0, 2, 18
127, CIVILIZATION_ARMAGH, 1, 7, 20, 12, 1, 0, 0, 0, 12, 0, 140, 302, 4, 4, 6, 2, 4, 16
127, CIVILIZATION_HATTUSA, 1, 4, 19, 12, 6, 0, 0, 0, 10, 8, 240, 0, 5, 4, 7, 0, 7, 9
127, CIVILIZATION_SINGAPORE, 1, 8, 19, 12, 6, 0, 0, 0, 11, 10, 292, 150, 6, 4, 8, 1, 9, 18
127, CIVILIZATION_BABYLON, 1, 8, 19, 13, 2, 0, 0, 0, 9, 3, 76, 0, 5, 3, 6, 0, 2, 23
127, CIVILIZATION_LA_VENTA, 1, 6, 20, 12, 7, 0, 0, 0, 9, 5, 197, 769, 5, 4, 10, 12, 2, 13
127, CIVILIZATION_VALLETTA, 1, 8, 20, 12, 3, 0, 0, 0, 7, 6, 329, 0, 6, 3, 11, 0, 2, 24
127, CIVILIZATION_PRESLAV, 1, 4, 18, 12, 6, 0, 0, 0, 7, 3, 571, 0, 4, 3, 5, 0, 5, 9
127, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 383, 2785, 5, 4, 9, 84, 7, 17
127, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
127, CIVILIZATION_MAYA, 4, 25, 21, 14, 11, 0, 0, 0, 59, 20, 1020, 257, 39, 29, 44, 32, 77, 90
127, CIVILIZATION_EGYPT, 6, 29, 19, 14, 12, 0, 0, 0, 82, 17, 348, 59, 36, 26, 65, 12, 68, 87
128, CIVILIZATION_MAPUCHE, 6, 36, 24, 13, 1, 0, 0, 0, 72, 19, 11, 71, 75, 52, 13, 9, 72, 102
128, CIVILIZATION_SCOTLAND, 5, 17, 18, 13, 13, 0, 0, 0, 60, 29, 48, 208, 26, 18, 13, 3, 51, 41
128, CIVILIZATION_GRAN_COLOMBIA, 6, 30, 17, 14, 8, 0, 0, 4, 70, 16, 63, 68, 37, 18, 42, 11, 86, 80
128, CIVILIZATION_GREECE, 3, 15, 20, 13, 1, 0, 0, 2, 41, 9, 180, 102, 29, 20, 10, 2, 44, 39
128, CIVILIZATION_AMERICA, 5, 21, 17, 12, 3, 0, 0, 1, 59, 20, 280, 104, 33, 24, 17, 22, 69, 60
128, CIVILIZATION_CANADA, 4, 14, 15, 10, 3, 0, 0, 13, 45, 14, 224, 188, 20, 10, 22, 23, 44, 38
128, CIVILIZATION_KONGO, 5, 31, 21, 11, 7, 0, 0, 2, 61, 10, 235, 152, 46, 12, 24, 2, 62, 86
128, CIVILIZATION_INDONESIA, 4, 16, 16, 10, 2, 0, 0, 20, 44, 3, 5, 306, 20, 12, 16, 16, 30, 54
128, CIVILIZATION_CARDIFF, 1, 9, 19, 12, 8, 0, 0, 0, 9, 7, 155, 5, 5, 4, 6, 0, 5, 25
128, CIVILIZATION_KANDY, 1, 9, 18, 12, 2, 0, 0, 1, 12, 2, 156, 0, 6, 5, 12, 0, 2, 23
128, CIVILIZATION_LISBON, 1, 8, 20, 12, 6, 0, 0, 1, 12, 6, 308, 0, 6, 4, 16, 0, 4, 25
128, CIVILIZATION_RAPA_NUI, 1, 7, 18, 12, 1, 0, 0, 0, 13, 7, 47, 0, 4, 4, 14, 0, 2, 18
128, CIVILIZATION_ARMAGH, 1, 7, 20, 12, 1, 0, 0, 0, 12, 0, 144, 305, 4, 4, 6, 2, 4, 16
128, CIVILIZATION_HATTUSA, 1, 4, 19, 12, 6, 0, 0, 0, 10, 7, 235, 0, 5, 4, 7, 0, 6, 9
128, CIVILIZATION_SINGAPORE, 1, 8, 20, 12, 6, 0, 0, 0, 11, 10, 300, 152, 6, 4, 8, 1, 9, 18
128, CIVILIZATION_BABYLON, 1, 9, 20, 13, 2, 0, 0, 0, 9, 3, 80, 0, 5, 2, 6, 0, 1, 22
128, CIVILIZATION_LA_VENTA, 1, 6, 20, 12, 7, 0, 0, 0, 9, 5, 177, 782, 5, 4, 10, 12, 2, 13
128, CIVILIZATION_VALLETTA, 1, 8, 20, 12, 3, 0, 0, 0, 7, 6, 336, 0, 6, 3, 11, 0, 2, 24
128, CIVILIZATION_PRESLAV, 1, 4, 19, 12, 6, 0, 0, 0, 7, 3, 576, 0, 4, 3, 5, 0, 5, 9
128, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 382, 2870, 5, 4, 9, 84, 7, 17
128, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
128, CIVILIZATION_MAYA, 4, 25, 21, 14, 11, 0, 0, 0, 59, 20, 462, 390, 58, 30, 45, 33, 81, 90
128, CIVILIZATION_EGYPT, 6, 31, 20, 14, 12, 0, 0, 0, 82, 19, 402, 74, 41, 28, 71, 15, 77, 91
126, CIVILIZATION_MAPUCHE, 6, 35, 24, 13, 1, 0, 0, 0, 72, 17, 14, 51, 72, 46, 17, 9, 71, 102
126, CIVILIZATION_SCOTLAND, 5, 16, 18, 13, 12, 0, 0, 0, 60, 28, 57, 201, 25, 16, 11, 3, 47, 38
126, CIVILIZATION_GRAN_COLOMBIA, 5, 29, 16, 14, 8, 0, 0, 4, 62, 16, 70, 46, 44, 29, 37, 10, 76, 74
126, CIVILIZATION_GREECE, 3, 15, 20, 12, 1, 0, 0, 2, 41, 10, 169, 97, 29, 20, 10, 2, 42, 39
126, CIVILIZATION_AMERICA, 5, 20, 17, 10, 3, 0, 0, 0, 57, 20, 228, 59, 25, 24, 20, 22, 63, 60
126, CIVILIZATION_CANADA, 4, 14, 14, 10, 3, 0, 0, 13, 45, 14, 185, 140, 17, 10, 22, 23, 43, 37
126, CIVILIZATION_KONGO, 5, 30, 20, 11, 6, 0, 0, 1, 57, 10, 99, 148, 43, 11, 17, 2, 60, 85
126, CIVILIZATION_INDONESIA, 4, 16, 16, 9, 3, 0, 0, 20, 43, 3, 18, 274, 16, 8, 12, 16, 30, 54
126, CIVILIZATION_CARDIFF, 1, 9, 17, 12, 8, 0, 0, 0, 9, 6, 181, 4, 5, 4, 6, 0, 5, 24
126, CIVILIZATION_KANDY, 1, 8, 16, 12, 2, 0, 0, 1, 12, 2, 137, 0, 6, 5, 11, 0, 3, 22
126, CIVILIZATION_LISBON, 1, 8, 18, 12, 6, 0, 0, 1, 12, 5, 295, 0, 6, 4, 16, 0, 3, 25
126, CIVILIZATION_RAPA_NUI, 1, 7, 16, 12, 0, 0, 0, 0, 13, 7, 504, 0, 4, 4, 14, 0, 2, 18
126, CIVILIZATION_ARMAGH, 1, 6, 19, 12, 1, 0, 0, 0, 12, 0, 136, 299, 4, 4, 4, 2, 4, 15
126, CIVILIZATION_HATTUSA, 1, 4, 19, 12, 6, 0, 0, 0, 10, 8, 245, 0, 5, 4, 7, 0, 7, 9
126, CIVILIZATION_SINGAPORE, 1, 8, 18, 12, 6, 0, 0, 0, 11, 10, 284, 148, 6, 4, 8, 1, 9, 18
126, CIVILIZATION_BABYLON, 1, 8, 18, 13, 2, 0, 0, 0, 9, 3, 72, 0, 5, 3, 6, 0, 2, 23
126, CIVILIZATION_LA_VENTA, 1, 6, 20, 12, 7, 0, 0, 0, 9, 5, 245, 756, 5, 4, 10, 12, 2, 13
126, CIVILIZATION_VALLETTA, 1, 8, 20, 12, 3, 0, 0, 0, 7, 6, 337, 0, 6, 3, 11, 0, 2, 24
126, CIVILIZATION_PRESLAV, 1, 5, 17, 12, 6, 0, 0, 0, 7, 3, 565, 0, 4, 3, 5, 0, 4, 9
126, CIVILIZATION_JERUSALEM, 1, 7, 19, 12, 5, 0, 0, 0, 10, 6, 385, 2700, 5, 4, 9, 84, 7, 17
126, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126, CIVILIZATION_MAYA, 4, 25, 21, 14, 11, 0, 0, 0, 59, 19, 1004, 225, 34, 29, 47, 32, 74, 91
126, CIVILIZATION_EGYPT, 5, 29, 19, 13, 12, 0, 0, 0, 73, 17, 301, 332, 38, 27, 75, 12, 69, 82
127, CIVILIZATION_MAPUCHE, 6, 36, 24, 13, 1, 0, 0, 0, 72, 18, 15, 61, 76, 50, 17, 9, 71, 102
127, CIVILIZATION_SCOTLAND, 5, 17, 18, 13, 13, 0, 0, 0, 60, 29, 53, 204, 25, 19, 14, 3, 46, 43
127, CIVILIZATION_GRAN_COLOMBIA, 6, 30, 17, 14, 8, 0, 0, 4, 70, 16, 64, 57, 45, 28, 34, 10, 86, 80
127, CIVILIZATION_GREECE, 3, 15, 20, 12, 1, 0, 0, 2, 41, 10, 174, 100, 29, 20, 10, 2, 42, 39
127, CIVILIZATION_AMERICA, 5, 21, 17, 11, 3, 0, 0, 0, 59, 20, 232, 81, 33, 23, 17, 22, 69, 60
127, CIVILIZATION_CANADA, 4, 14, 15, 10, 3, 0, 0, 13, 45, 14, 205, 164, 17, 10, 22, 23, 44, 38
