Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
77, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 260, 265, 5, 4, 5, 8, 2, 10
77, CIVILIZATION_VALLETTA, 1, 6, 6, 7, 1, 0, 0, 0, 7, 3, 273, 0, 4, 2, 5, 0, 2, 23
77, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 297, 0, 4, 4, 5, 0, 4, 9
77, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 5, 0, 0, 0, 10, 5, 162, 191, 4, 4, 10, 19, 7, 15
77, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77, CIVILIZATION_MAYA, 3, 9, 9, 5, 7, 0, 0, 0, 34, 9, 190, 12, 17, 6, 16, 0, 24, 35
77, CIVILIZATION_EGYPT, 3, 12, 10, 8, 7, 0, 0, 0, 35, 4, 199, 187, 12, 13, 21, 5, 28, 35
78, CIVILIZATION_MAPUCHE, 4, 17, 11, 7, 2, 0, 0, 0, 39, 10, 289, 354, 18, 11, 9, 9, 42, 50
78, CIVILIZATION_SCOTLAND, 3, 8, 8, 7, 5, 0, 0, 0, 33, 7, 232, 45, 8, 11, 11, 2, 25, 23
78, CIVILIZATION_GRAN_COLOMBIA, 4, 11, 7, 6, 7, 0, 0, 0, 42, 9, 314, 111, 8, 9, 23, 2, 31, 34
78, CIVILIZATION_GREECE, 3, 9, 9, 6, 7, 0, 0, 0, 31, 7, 197, 36, 8, 7, 7, 0, 38, 25
78, CIVILIZATION_AMERICA, 3, 9, 7, 5, 3, 0, 0, 0, 30, 7, 268, 103, 9, 7, 8, 2, 31, 26
78, CIVILIZATION_CANADA, 2, 7, 8, 5, 2, 0, 0, 5, 21, 6, 257, 423, 6, 5, 13, 14, 23, 19
78, CIVILIZATION_KONGO, 4, 16, 12, 5, 2, 0, 0, 0, 37, 6, 85, 14, 14, 5, 9, 1, 30, 49
78, CIVILIZATION_INDONESIA, 3, 9, 7, 6, 4, 0, 0, 9, 30, 3, 126, 46, 9, 6, 12, 8, 16, 31
78, CIVILIZATION_CARDIFF, 1, 7, 7, 7, 6, 0, 0, 0, 7, 4, 195, 0, 4, 4, 4, 0, 5, 17
78, CIVILIZATION_KANDY, 1, 6, 9, 7, 1, 0, 0, 1, 11, 1, 16, 0, 4, 4, 5, 0, 3, 18
78, CIVILIZATION_LISBON, 1, 5, 9, 7, 6, 0, 0, 1, 10, 1, 51, 0, 4, 4, 10, 0, 3, 13
78, CIVILIZATION_RAPA_NUI, 1, 5, 6, 7, 5, 0, 0, 0, 9, 4, 49, 0, 4, 4, 8, 0, 2, 13
78, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 450, 0, 5, 4, 7, 0, 4, 19
78, CIVILIZATION_CAGUANA, 1, 4, 7, 7, 5, 0, 0, 0, 9, 5, 303, 0, 5, 6, 9, 0, 3, 10
78, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 2, 0, 0, 0, 9, 0, 168, 169, 4, 4, 6, 2, 3, 12
78, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 4, 0, 0, 0, 8, 2, 230, 0, 4, 3, 4, 0, 2, 16
78, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 463, 0, 4, 3, 5, 0, 5, 7
78, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 220, 74, 4, 4, 4, 0, 5, 11
78, CIVILIZATION_BABYLON, 1, 7, 7, 7, 4, 0, 0, 0, 7, 0, 114, 0, 4, 2, 4, 0, 1, 17
78, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 265, 273, 5, 4, 5, 8, 2, 10
78, CIVILIZATION_VALLETTA, 1, 6, 6, 7, 1, 0, 0, 0, 7, 3, 278, 0, 4, 2, 5, 0, 2, 23
78, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 303, 0, 4, 4, 5, 0, 4, 9
78, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 5, 0, 0, 0, 10, 5, 170, 211, 4, 4, 10, 20, 7, 15
78, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78, CIVILIZATION_MAYA, 3, 10, 9, 6, 7, 0, 0, 0, 34, 9, 241, 12, 17, 6, 19, 0, 25, 37
78, CIVILIZATION_EGYPT, 3, 12, 10, 8, 8, 0, 0, 0, 35, 4, 109, 193, 12, 13, 21, 5, 28, 35
79, CIVILIZATION_MAPUCHE, 4, 18, 11, 7, 1, 0, 0, 0, 39, 10, 293, 363, 19, 12, 9, 9, 42, 49
79, CIVILIZATION_SCOTLAND, 3, 9, 8, 7, 5, 0, 0, 0, 33, 7, 241, 47, 9, 11, 11, 2, 26, 25
79, CIVILIZATION_GRAN_COLOMBIA, 4, 11, 7, 7, 7, 0, 0, 0, 42, 10, 336, 113, 8, 9, 21, 1, 31, 34
79, CIVILIZATION_GREECE, 3, 8, 9, 6, 7, 0, 0, 0, 32, 6, 202, 36, 14, 7, 7, 0, 35, 23
79, CIVILIZATION_AMERICA, 3, 9, 7, 5, 3, 0, 0, 0, 30, 7, 276, 106, 9, 7, 8, 2, 31, 26
79, CIVILIZATION_CANADA, 2, 6, 9, 5, 2, 0, 0, 5, 21, 6, 268, 437, 5, 5, 11, 14, 23, 16
79, CIVILIZATION_KONGO, 5, 17, 12, 5, 2, 0, 0, 0, 44, 6, 86, 16, 15, 6, 9, 1, 35, 54
79, CIVILIZATION_INDONESIA, 3, 9, 8, 6, 4, 0, 0, 9, 30, 4, 138, 55, 9, 6, 12, 8, 17, 31
79, CIVILIZATION_CARDIFF, 1, 7, 7, 7, 6, 0, 0, 0, 7, 5, 200, 0, 4, 4, 4, 0, 5, 18
79, CIVILIZATION_KANDY, 1, 6, 9, 7, 1, 0, 0, 1, 11, 1, 20, 0, 4, 4, 5, 0, 3, 18
79, CIVILIZATION_LISBON, 1, 5, 9, 7, 6, 0, 0, 1, 10, 1, 60, 0, 4, 4, 10, 0, 3, 13
79, CIVILIZATION_RAPA_NUI, 1, 5, 8, 7, 5, 0, 0, 0, 9, 5, 57, 0, 4, 4, 8, 0, 2, 14
79, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 7, 6, 0, 0, 0, 9, 4, 456, 0, 5, 4, 7, 0, 4, 19
79, CIVILIZATION_CAGUANA, 1, 4, 7, 8, 5, 0, 0, 0, 9, 5, 312, 0, 5, 6, 9, 0, 6, 7
79, CIVILIZATION_ARMAGH, 1, 5, 7, 7, 2, 0, 0, 0, 9, 0, 173, 172, 4, 4, 6, 2, 3, 12
79, CIVILIZATION_HONG_KONG, 1, 5, 6, 4, 3, 0, 0, 0, 8, 2, 235, 0, 4, 3, 4, 0, 2, 16
79, CIVILIZATION_HATTUSA, 1, 3, 6, 7, 6, 0, 0, 0, 7, 5, 468, 0, 4, 3, 5, 0, 5, 7
79, CIVILIZATION_SINGAPORE, 1, 5, 6, 7, 6, 0, 0, 0, 9, 5, 225, 75, 4, 4, 4, 0, 5, 11
79, CIVILIZATION_BABYLON, 1, 7, 7, 7, 4, 0, 0, 0, 7, 0, 117, 0, 4, 2, 4, 0, 1, 17
79, CIVILIZATION_LA_VENTA, 1, 4, 7, 7, 5, 0, 0, 0, 7, 4, 270, 281, 5, 4, 5, 8, 2, 10
79, CIVILIZATION_VALLETTA, 1, 6, 6, 7, 2, 0, 0, 0, 7, 3, 282, 0, 4, 2, 5, 0, 2, 23
79, CIVILIZATION_PRESLAV, 1, 4, 6, 7, 6, 0, 0, 0, 7, 3, 308, 0, 4, 4, 5, 0, 4, 9
79, CIVILIZATION_JERUSALEM, 1, 5, 7, 6, 5, 0, 0, 0, 10, 5, 178, 231, 4, 4, 10, 20, 7, 15
79, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_MAYA, 3, 10, 9, 6, 7, 0, 0, 0, 37, 10, 57, 12, 18, 6, 14, 0, 28, 38
79, CIVILIZATION_EGYPT, 3, 12, 11, 9, 8, 0, 0, 0, 35, 4, 128, 198, 12, 15, 21, 5, 28, 35
80, CIVILIZATION_MAPUCHE, 5, 19, 11, 8, 1, 0, 0, 0, 47, 11, 225, 372, 21, 12, 12, 8, 44, 56
80, CIVILIZATION_SCOTLAND, 3, 9, 9, 7, 5, 0, 0, 0, 34, 7, 250, 49, 9, 11, 11, 2, 26, 25
80, CIVILIZATION_GRAN_COLOMBIA, 4, 12, 7, 7, 7, 0, 0, 1, 42, 10, 356, 115, 8, 10, 21, 1, 35, 36
80, CIVILIZATION_GREECE, 3, 8, 9, 6, 7, 0, 0, 0, 32, 6, 207, 36, 14, 7, 7, 0, 36, 23
80, CIVILIZATION_AMERICA, 3, 9, 7, 5, 5, 0, 0, 0, 33, 7, 42, 110, 10, 7, 8, 4, 31, 25
80, CIVILIZATION_CANADA, 2, 6, 9, 5, 2, 0, 0, 5, 21, 6, 304, 451, 5, 5, 11, 14, 23, 16
80, CIVILIZATION_KONGO, 5, 17, 12, 6, 1, 0, 0, 0, 44, 6, 90, 18, 15, 6, 9, 1, 41, 54
80, CIVILIZATION_INDONESIA, 3, 9, 8, 6, 4, 0, 0, 9, 30, 4, 150, 64, 9, 6, 12, 8, 17, 31
80, CIVILIZATION_CARDIFF, 1, 7, 7, 8, 6, 0, 0, 0, 7, 5, 204, 0, 4, 4, 4, 0, 5, 18
80, CIVILIZATION_KANDY, 1, 6, 9, 8, 4, 0, 0, 1, 11, 1, 23, 0, 4, 4, 5, 0, 3, 18
80, CIVILIZATION_LISBON, 1, 5, 9, 8, 6, 0, 0, 1, 11, 1, 67, 0, 4, 4, 8, 0, 4, 14
80, CIVILIZATION_RAPA_NUI, 1, 5, 9, 8, 5, 0, 0, 0, 9, 6, 70, 0, 4, 4, 13, 0, 2, 14
80, CIVILIZATION_MOHENJO_DARO, 1, 8, 7, 8, 6, 0, 0, 0, 9, 4, 462, 0, 5, 4, 7, 0, 4, 19
80, CIVILIZATION_CAGUANA, 1, 4, 8, 8, 5, 0, 0, 0, 9, 2, 321, 0, 5, 6, 9, 0, 3, 9
80, CIVILIZATION_ARMAGH, 1, 5, 7, 8, 2, 0, 0, 0, 10, 0, 175, 175, 4, 4, 4, 2, 4, 12
80, CIVILIZATION_HONG_KONG, 1, 5, 7, 5, 1, 0, 0, 0, 8, 2, 239, 0, 4, 3, 4, 0, 2, 16
80, CIVILIZATION_HATTUSA, 1, 3, 7, 8, 6, 0, 0, 0, 7, 5, 473, 0, 4, 3, 5, 0, 5, 7
80, CIVILIZATION_SINGAPORE, 1, 5, 7, 8, 6, 0, 0, 0, 9, 5, 229, 75, 4, 4, 4, 0, 5, 11
80, CIVILIZATION_BABYLON, 1, 7, 8, 8, 4, 0, 0, 0, 7, 0, 120, 0, 4, 2, 4, 0, 1, 17
80, CIVILIZATION_LA_VENTA, 1, 4, 8, 8, 5, 0, 0, 0, 7, 4, 275, 289, 5, 4, 5, 8, 2, 10
80, CIVILIZATION_VALLETTA, 1, 6, 7, 8, 2, 0, 0, 0, 7, 3, 287, 0, 4, 2, 5, 0, 2, 23
80, CIVILIZATION_PRESLAV, 1, 4, 7, 8, 6, 0, 0, 0, 7, 3, 314, 0, 4, 4, 5, 0, 4, 9
80, CIVILIZATION_JERUSALEM, 1, 5, 7, 7, 5, 0, 0, 0, 10, 5, 186, 251, 4, 4, 10, 20, 7, 15
80, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_MAYA, 3, 12, 10, 7, 7, 0, 0, 0, 37, 13, 76, 12, 19, 7, 21, 0, 30, 44
80, CIVILIZATION_EGYPT, 3, 12, 11, 9, 8, 0, 0, 0, 35, 4, 123, 204, 12, 15, 21, 5, 28, 35
81, CIVILIZATION_MAPUCHE, 5, 19, 11, 8, 1, 0, 0, 0, 47, 11, 231, 381, 21, 12, 12, 8, 44, 56
81, CIVILIZATION_SCOTLAND, 3, 9, 9, 8, 5, 0, 0, 0, 34, 7, 259, 51, 9, 11, 11, 2, 26, 25
81, CIVILIZATION_GRAN_COLOMBIA, 4, 13, 7, 7, 7, 0, 0, 1, 42, 10, 376, 117, 9, 10, 21, 1, 37, 39
81, CIVILIZATION_GREECE, 3, 9, 9, 7, 7, 0, 0, 0, 32, 6, 212, 36, 13, 7, 6, 0, 37, 24
81, CIVILIZATION_AMERICA, 3, 9, 7, 5, 5, 0, 0, 0, 33, 8, 56, 114, 10, 7, 15, 4, 31, 25
81, CIVILIZATION_CANADA, 2, 6, 9, 5, 2, 0, 0, 5, 21, 6, 315, 465, 5, 5, 11, 14, 23, 16
81, CIVILIZATION_KONGO, 5, 18, 12, 6, 1, 0, 0, 0, 46, 6, 93, 20, 19, 6, 9, 1, 44, 56
81, CIVILIZATION_INDONESIA, 3, 9, 8, 6, 1, 0, 0, 9, 30, 4, 162, 73, 9, 6, 12, 8, 17, 31
81, CIVILIZATION_CARDIFF, 1, 7, 8, 8, 6, 0, 0, 0, 7, 5, 209, 0, 4, 4, 4, 0, 5, 18
81, CIVILIZATION_KANDY, 1, 6, 10, 8, 4, 0, 0, 1, 11, 1, 27, 0, 4, 4, 5, 0, 3, 18
81, CIVILIZATION_LISBON, 1, 5, 10, 8, 6, 0, 0, 1, 11, 1, 75, 0, 4, 4, 8, 0, 4, 14
81, CIVILIZATION_RAPA_NUI, 1, 6, 10, 8, 5, 0, 0, 0, 9, 6, 84, 0, 4, 4, 13, 0, 2, 16
81, CIVILIZATION_MOHENJO_DARO, 1, 8, 8, 8, 6, 0, 0, 0, 9, 4, 468, 0, 5, 4, 7, 0, 4, 19
81, CIVILIZATION_CAGUANA, 1, 4, 9, 8, 5, 0, 0, 0, 9, 2, 330, 0, 5, 6, 9, 0, 4, 9
81, CIVILIZATION_ARMAGH, 1, 5, 8, 8, 2, 0, 0, 0, 10, 0, 178, 177, 4, 4, 4, 2, 4, 12
81, CIVILIZATION_HONG_KONG, 1, 5, 8, 5, 1, 0, 0, 0, 8, 2, 244, 0, 4, 3, 4, 0, 2, 16
81, CIVILIZATION_HATTUSA, 1, 3, 8, 8, 6, 0, 0, 0, 7, 5, 478, 0, 4, 3, 5, 0, 5, 7
81, CIVILIZATION_SINGAPORE, 1, 5, 8, 8, 6, 0, 0, 0, 9, 5, 234, 76, 4, 4, 4, 0, 5, 11
81, CIVILIZATION_BABYLON, 1, 7, 9, 8, 4, 0, 0, 0, 7, 0, 123, 0, 4, 2, 4, 0, 1, 17
81, CIVILIZATION_LA_VENTA, 1, 4, 9, 8, 5, 0, 0, 0, 7, 4, 280, 297, 5, 4, 5, 8, 2, 10
81, CIVILIZATION_VALLETTA, 1, 6, 7, 8, 3, 0, 0, 0, 7, 3, 30, 0, 4, 2, 5, 0, 2, 23
81, CIVILIZATION_PRESLAV, 1, 4, 8, 8, 6, 0, 0, 0, 7, 3, 319, 0, 4, 4, 5, 0, 4, 9
81, CIVILIZATION_JERUSALEM, 1, 5, 8, 7, 5, 0, 0, 0, 10, 5, 194, 271, 4, 4, 10, 20, 7, 15
81, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_MAYA, 3, 12, 10, 7, 7, 0, 0, 0, 38, 13, 38, 12, 19, 7, 21, 0, 30, 44
81, CIVILIZATION_EGYPT, 3, 12, 11, 9, 9, 0, 0, 0, 36, 4, 142, 209, 12, 15, 21, 5, 28, 35
82, CIVILIZATION_MAPUCHE, 5, 19, 11, 8, 1, 0, 0, 0, 47, 12, 237, 22, 21, 12, 12, 10, 46, 56
82, CIVILIZATION_SCOTLAND, 3, 9, 9, 8, 5, 0, 0, 0, 34, 7, 268, 53, 9, 11, 11, 2, 26, 25
82, CIVILIZATION_GRAN_COLOMBIA, 4, 13, 7, 7, 8, 0, 0, 1, 43, 10, 380, 119, 9, 11, 23, 2, 40, 39
82, CIVILIZATION_GREECE, 3, 9, 10, 7, 7, 0, 0, 0, 32, 6, 217, 36, 13, 7, 6, 0, 37, 24
82, CIVILIZATION_AMERICA, 3, 9, 7, 5, 5, 0, 0, 0, 33, 8, 119, 118, 10, 7, 15, 4, 32, 25
82, CIVILIZATION_CANADA, 2, 6, 9, 5, 2, 0, 0, 6, 21, 6, 326, 30, 5, 5, 11, 15, 23, 16
82, CIVILIZATION_KONGO, 5, 20, 12, 6, 1, 0, 0, 0, 46, 6, 96, 22, 19, 6, 8, 1, 47, 58
82, CIVILIZATION_INDONESIA, 3, 9, 8, 6, 1, 0, 0, 9, 31, 4, 104, 81, 9, 6, 12, 8, 17, 31
82, CIVILIZATION_CARDIFF, 1, 7, 9, 8, 6, 0, 0, 0, 7, 5, 214, 0, 4, 4, 4, 0, 5, 18
82, CIVILIZATION_KANDY, 1, 6, 11, 8, 4, 0, 0, 1, 11, 1, 30, 0, 4, 4, 5, 0, 3, 18
82, CIVILIZATION_LISBON, 1, 5, 11, 8, 6, 0, 0, 1, 11, 2, 83, 0, 5, 4, 9, 0, 5, 15
82, CIVILIZATION_RAPA_NUI, 1, 6, 10, 8, 5, 0, 0, 0, 9, 6, 97, 0, 4, 4, 13, 0, 2, 16
82, CIVILIZATION_MOHENJO_DARO, 1, 8, 9, 8, 6, 0, 0, 0, 9, 4, 475, 0, 5, 4, 7, 0, 4, 17
82, CIVILIZATION_CAGUANA, 1, 4, 10, 8, 5, 0, 0, 0, 9, 2, 338, 0, 5, 6, 9, 0, 4, 9
82, CIVILIZATION_ARMAGH, 1, 5, 9, 8, 2, 0, 0, 0, 10, 0, 180, 180, 4, 4, 4, 2, 4, 12
82, CIVILIZATION_HATTUSA, 1, 3, 9, 8, 6, 0, 0, 0, 7, 5, 483, 0, 4, 3, 5, 0, 5, 7
82, CIVILIZATION_SINGAPORE, 1, 5, 9, 8, 6, 0, 0, 0, 9, 5, 238, 77, 4, 4, 4, 0, 5, 11
82, CIVILIZATION_BABYLON, 1, 7, 10, 8, 3, 0, 0, 0, 7, 0, 126, 0, 4, 2, 4, 0, 1, 17
82, CIVILIZATION_LA_VENTA, 1, 4, 10, 8, 5, 0, 0, 0, 7, 4, 285, 305, 5, 4, 5, 8, 2, 10
82, CIVILIZATION_VALLETTA, 1, 6, 7, 8, 3, 0, 0, 0, 7, 3, 34, 0, 4, 2, 5, 0, 2, 23
82, CIVILIZATION_PRESLAV, 1, 4, 9, 8, 6, 0, 0, 0, 7, 3, 325, 0, 4, 4, 5, 0, 4, 9
82, CIVILIZATION_JERUSALEM, 1, 5, 9, 7, 5, 0, 0, 0, 10, 5, 202, 291, 4, 5, 10, 20, 7, 15
82, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_MAYA, 3, 12, 11, 7, 7, 0, 0, 0, 38, 15, 57, 12, 20, 7, 21, 0, 31, 43
82, CIVILIZATION_EGYPT, 3, 12, 11, 9, 9, 0, 0, 0, 36, 5, 179, 217, 12, 15, 31, 7, 29, 35
83, CIVILIZATION_MAPUCHE, 5, 21, 12, 8, 1, 0, 0, 0, 48, 12, 240, 32, 21, 13, 8, 10, 49, 63
83, CIVILIZATION_SCOTLAND, 3, 10, 9, 8, 6, 0, 0, 0, 34, 7, 276, 55, 10, 13, 11, 2, 27, 26
83, CIVILIZATION_GRAN_COLOMBIA, 4, 13, 7, 7, 8, 0, 0, 1, 43, 10, 391, 121, 9, 11, 23, 2, 40, 39
83, CIVILIZATION_GREECE, 3, 9, 10, 7, 7, 0, 0, 0, 32, 6, 220, 36, 16, 7, 6, 0, 35, 25
83, CIVILIZATION_AMERICA, 3, 10, 7, 6, 5, 0, 0, 0, 33, 8, 133, 124, 15, 6, 19, 5, 31, 27
83, CIVILIZATION_CANADA, 2, 6, 9, 5, 2, 0, 0, 6, 21, 6, 337, 45, 5, 5, 11, 15, 23, 16
83, CIVILIZATION_KONGO, 5, 20, 12, 6, 1, 0, 0, 0, 47, 6, 100, 24, 17, 6, 8, 1, 46, 59
83, CIVILIZATION_INDONESIA, 3, 10, 8, 7, 1, 0, 0, 10, 31, 4, 116, 90, 9, 6, 12, 8, 15, 33
83, CIVILIZATION_CARDIFF, 1, 7, 10, 9, 6, 0, 0, 0, 7, 5, 219, 0, 4, 4, 4, 0, 5, 18
83, CIVILIZATION_KANDY, 1, 6, 11, 9, 4, 0, 0, 1, 11, 1, 33, 0, 4, 4, 5, 0, 3, 18
83, CIVILIZATION_LISBON, 1, 5, 11, 9, 6, 0, 0, 1, 11, 2, 91, 0, 5, 4, 9, 0, 5, 15
83, CIVILIZATION_RAPA_NUI, 1, 6, 10, 9, 5, 0, 0, 0, 9, 6, 111, 0, 4, 4, 13, 0, 2, 16
83, CIVILIZATION_MOHENJO_DARO, 1, 8, 10, 9, 6, 0, 0, 0, 9, 4, 481, 0, 5, 4, 7, 0, 4, 17
83, CIVILIZATION_CAGUANA, 1, 4, 11, 9, 5, 0, 0, 0, 9, 2, 346, 0, 5, 6, 9, 0, 4, 9
83, CIVILIZATION_ARMAGH, 1, 5, 10, 9, 3, 0, 0, 0, 10, 0, 232, 183, 4, 4, 4, 2, 4, 12
83, CIVILIZATION_HATTUSA, 1, 3, 10, 9, 6, 0, 0, 0, 7, 5, 488, 0, 4, 3, 5, 0, 5, 7
83, CIVILIZATION_SINGAPORE, 1, 5, 10, 9, 6, 0, 0, 0, 9, 5, 243, 78, 4, 4, 4, 0, 5, 11
83, CIVILIZATION_BABYLON, 1, 7, 11, 9, 3, 0, 0, 0, 7, 0, 129, 0, 4, 2, 4, 0, 1, 17
83, CIVILIZATION_LA_VENTA, 1, 5, 11, 9, 5, 0, 0, 0, 7, 4, 289, 312, 4, 4, 4, 7, 2, 10
83, CIVILIZATION_VALLETTA, 1, 6, 7, 9, 3, 0, 0, 0, 7, 3, 37, 0, 4, 2, 5, 0, 2, 23
83, CIVILIZATION_PRESLAV, 1, 4, 10, 9, 6, 0, 0, 0, 7, 3, 330, 0, 4, 4, 5, 0, 4, 9
83, CIVILIZATION_JERUSALEM, 1, 5, 10, 8, 5, 0, 0, 0, 10, 5, 210, 311, 4, 5, 10, 20, 7, 15
83, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_MAYA, 3, 12, 12, 7, 7, 0, 0, 0, 39, 16, 78, 12, 20, 7, 23, 0, 32, 48
83, CIVILIZATION_EGYPT, 3, 13, 11, 9, 10, 0, 0, 0, 36, 5, 208, 225, 12, 13, 30, 7, 33, 35
84, CIVILIZATION_MAPUCHE, 5, 21, 13, 8, 2, 0, 0, 0, 49, 12, 240, 43, 21, 13, 8, 10, 49, 63
84, CIVILIZATION_SCOTLAND, 3, 10, 9, 9, 6, 0, 0, 0, 34, 8, 284, 58, 10, 13, 11, 2, 27, 26
84, CIVILIZATION_GRAN_COLOMBIA, 4, 13, 8, 7, 8, 0, 0, 2, 43, 10, 140, 124, 9, 11, 23, 3, 40, 39
84, CIVILIZATION_GREECE, 3, 10, 11, 7, 7, 0, 0, 0, 33, 6, 224, 36, 16, 7, 6, 0, 36, 28
84, CIVILIZATION_AMERICA, 3, 10, 8, 6, 5, 0, 0, 0, 33, 8, 150, 129, 15, 6, 19, 4, 31, 27
84, CIVILIZATION_CANADA, 2, 6, 9, 5, 2, 0, 0, 6, 22, 6, 348, 60, 5, 5, 11, 15, 23, 16
84, CIVILIZATION_KONGO, 5, 20, 12, 6, 1, 0, 0, 0, 47, 5, 106, 25, 17, 6, 12, 1, 46, 58
84, CIVILIZATION_INDONESIA, 3, 10, 8, 7, 1, 0, 0, 10, 31, 4, 129, 99, 9, 6, 12, 8, 15, 33
84, CIVILIZATION_CARDIFF, 1, 7, 10, 10, 6, 0, 0, 0, 7, 5, 224, 0, 4, 4, 4, 0, 5, 18
84, CIVILIZATION_KANDY, 1, 7, 11, 10, 4, 0, 0, 1, 11, 1, 26, 0, 4, 4, 10, 0, 3, 20
84, CIVILIZATION_LISBON, 1, 5, 11, 10, 6, 0, 0, 1, 11, 2, 99, 0, 5, 4, 9, 0, 5, 15
84, CIVILIZATION_RAPA_NUI, 1, 6, 10, 10, 5, 0, 0, 0, 9, 6, 124, 0, 4, 4, 13, 0, 2, 16
84, CIVILIZATION_MOHENJO_DARO, 1, 8, 11, 10, 6, 0, 0, 0, 9, 4, 486, 0, 5, 4, 7, 0, 4, 17
84, CIVILIZATION_CAGUANA, 1, 4, 11, 10, 5, 0, 0, 0, 9, 2, 354, 0, 5, 6, 9, 0, 4, 9
84, CIVILIZATION_ARMAGH, 1, 5, 11, 10, 0, 0, 0, 0, 10, 0, 235, 186, 4, 4, 4, 2, 4, 12
84, CIVILIZATION_HATTUSA, 1, 3, 11, 10, 6, 0, 0, 0, 7, 5, 493, 0, 4, 3, 5, 0, 5, 7
84, CIVILIZATION_SINGAPORE, 1, 5, 11, 10, 6, 0, 0, 0, 9, 5, 247, 79, 4, 4, 4, 0, 5, 11
84, CIVILIZATION_BABYLON, 1, 7, 11, 10, 3, 0, 0, 0, 7, 0, 132, 0, 4, 2, 4, 0, 1, 17
84, CIVILIZATION_LA_VENTA, 1, 5, 11, 10, 5, 0, 0, 0, 7, 4, 294, 319, 4, 4, 4, 7, 2, 10
84, CIVILIZATION_VALLETTA, 1, 6, 8, 10, 3, 0, 0, 0, 7, 3, 40, 0, 4, 2, 5, 0, 2, 23
84, CIVILIZATION_PRESLAV, 1, 5, 11, 10, 6, 0, 0, 0, 7, 3, 335, 0, 4, 4, 5, 0, 3, 9
84, CIVILIZATION_JERUSALEM, 1, 5, 11, 9, 5, 0, 0, 0, 10, 5, 218, 331, 4, 5, 10, 20, 7, 15
84, CIVILIZATION_FREE_CITIES, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_MAYA, 3, 12, 12, 7, 7, 0, 0, 0, 39, 16, 99, 12, 20, 7, 23, 0, 32, 48
84, CIVILIZATION_EGYPT, 3, 13, 11, 9, 10, 0, 0, 0, 36, 5, 271, 232, 12, 13, 30, 7, 33, 35
85, CIVILIZATION_MAPUCHE, 5, 21, 14, 8, 2, 0, 0, 0, 49, 12, 239, 54, 22, 13, 8, 10, 49, 63
85, CIVILIZATION_SCOTLAND, 3, 10, 9, 9, 7, 0, 0, 0, 34, 8, 232, 60, 10, 13, 11, 2, 27, 26
85, CIVILIZATION_GRAN_COLOMBIA, 4, 13, 8, 8, 8, 0, 0, 2, 45, 10, 150, 130, 10, 12, 26, 5, 36, 40
85, CIVILIZATION_GREECE, 3, 10, 11, 7, 7, 0, 0, 0, 33, 7, 227, 36, 17, 11, 6, 0, 37, 28
85, CIVILIZATION_AMERICA, 3, 10, 8, 6, 5, 0, 0, 0, 33, 8, 168, 133, 15, 6, 19, 4, 31, 27
85, CIVILIZATION_CANADA, 2, 7, 9, 6, 2, 0, 0, 6, 23, 6, 361, 78, 6, 8, 11, 18, 26, 19
